Time(s),CO%,Ar MFC (sccm),CO2 MFC (sscm),Temprature (°C)
41.83301290002419,0.02,109.86932373046875,109.77332305908203,25.1
41.96504909999203,0.02,110.01992797851562,109.87364959716797,25.1
42.09312730003148,0.02,110.01071166992188,109.84870910644531,25.1
43.017455200024415,0.02,109.84854888916016,109.6439437866211,25.1
44.0031888000085,0.02,109.9818115234375,109.994140625,25.1
45.00605309999082,0.02,109.91349792480469,109.68286895751953,25.1
46.00188840000192,0.01,109.90764617919922,109.92133331298828,25.1
47.00539310002932,0.01,109.88796997070312,109.82366180419922,25.1
48.00150870002108,0.01,109.95223236083984,109.92024993896484,25.1
49.003316599992104,0.01,109.89418029785156,109.71199035644531,25.1
50.007643999997526,0.01,109.99635314941406,109.85072326660156,25.1
51.00162009999622,0.01,109.85092163085938,109.76241302490234,25.1
52.00090949999867,0.02,110.00146484375,109.88440704345703,25.1
53.00245600001654,0.02,109.8292465209961,109.76387786865234,25.1
59.29603450000286,0.02,110.01199340820312,109.92094421386719,25.1
59.42310469999211,0.01,110.01971435546875,109.9422378540039,25.1
59.567478300014045,0.02,109.9522476196289,109.88203430175781,25.1
59.69158490002155,0.01,109.90863800048828,109.87486267089844,25.1
59.83841050002957,0.01,109.87650299072266,109.81954193115234,25.1
59.95574090001173,0.01,109.92255401611328,109.90221405029297,25.1
60.098417500033975,0.01,109.92868041992188,109.88135528564453,25.1
61.00706259999424,0.01,109.82269287109375,109.76339721679688,25.1
62.0023896000348,0.02,110.01622009277344,109.95816802978516,25.1
63.00242440000875,0.01,109.9471435546875,109.67633056640625,25.1
64.00299980002455,0.02,109.98169708251953,110.02117156982422,25.1
65.00443860003725,0.01,109.9074478149414,109.75167083740234,25.1
66.00158360000933,0.02,110.00708770751953,110.00652313232422,25.1
67.00118880002992,0.02,109.9034194946289,109.69347381591797,25.1
68.00204280001344,0.02,109.98633575439453,109.87007141113281,25.1
69.00117770000361,0.02,109.89679718017578,109.86163330078125,25.1
70.00435110001126,0.02,109.99922943115234,109.9640121459961,25.1
71.00600960000884,0.02,109.83072662353516,109.8258056640625,25.1
72.00131469999906,0.02,109.95429229736328,109.93560028076172,25.1
73.00638800003799,0.02,109.88566589355469,109.83997344970703,25.1
74.0020957000088,0.03,109.95974731445312,109.92976379394531,25.1
75.00098200002685,0.03,109.8722915649414,109.8222885131836,25.1
76.00257650000276,0.03,109.99642181396484,109.9799575805664,25.1
77.0031267000013,0.02,109.93943786621094,109.88813781738281,25.1
78.00121870002476,0.02,110.00553131103516,110.03754425048828,25.1
79.00473350001266,0.02,109.91522216796875,109.92424011230469,25.1
80.00283429998672,0.02,109.89105987548828,109.89169311523438,25.1
81.0009396999958,0.02,109.96688842773438,109.82950592041016,25.1
82.00253150000935,0.02,108.97620391845703,110.0132064819336,25.1
83.00276490004035,0.02,110.22077941894531,109.28780364990234,25.1
84.00432310003089,0.03,110.04902648925781,110.33977508544922,25.1
85.00129560002824,0.03,109.88909912109375,111.24310302734375,25.1
86.00576219998766,0.02,109.99747467041016,110.88243103027344,25.1
93.06378740002401,0.02,0.0,0.0,25.1
93.19475399999646,0.02,0.0,0.0,25.1
93.33382560004247,0.02,0.0,0.0,25.1
93.46475109999301,0.02,0.0,0.0,25.1
93.59948199999053,0.02,0.0,0.0,25.1
93.71884099999443,0.02,0.0,0.0,25.1
93.87343850004254,0.02,0.0,0.0,25.1
94.02579350001179,0.02,0.0,0.0,25.1
95.00218529999256,0.02,0.0,0.0,25.1
96.00162850000197,0.02,0.0,0.0,25.1
97.00190470000962,0.02,0.0,0.0,25.1
98.00219999998808,0.02,0.0,0.0,25.1
99.0172775000101,0.03,0.0,0.0,25.1
100.00179469998693,0.03,0.0,0.0,25.1
101.00567990000127,0.03,0.0,0.0,25.1
102.00458569999319,0.03,0.0,0.0,25.1
103.00140680000186,0.03,0.0,0.0,25.1
104.00569590000669,0.03,0.0,0.0,25.2
105.013958800002,0.02,0.0,0.0,25.2
106.00116879999405,0.02,0.0,0.0,25.2
107.00351090001641,0.02,0.0,0.0,25.2
